run,tag,step,value
test/score_bgs/Pedestrian,test/score_bgs,69,0.3340127170085907
test/score_bgs/Pedestrian,test/score_bgs,73,0.3517712950706482
test/score_bgs/Pedestrian,test/score_bgs,77,0.37812888622283936
test/score_bgs/Pedestrian,test/score_bgs,81,0.3884345293045044
test/score_bgs/Pedestrian,test/score_bgs,85,0.3741028308868408
test/score_bgs/Pedestrian,test/score_bgs,89,0.3801194429397583
test/score_bgs/Pedestrian,test/score_bgs,93,0.4103584885597229
test/score_bgs/Pedestrian,test/score_bgs,97,0.36940068006515503
test/score_bgs/Pedestrian,test/score_bgs,101,0.4207952618598938
test/score_bgs/Pedestrian,test/score_bgs,105,0.3752630949020386
test/score_bgs/Pedestrian,test/score_bgs,109,0.4558602571487427
test/score_bgs/Pedestrian,test/score_bgs,113,0.4131747782230377
test/score_bgs/Pedestrian,test/score_bgs,117,0.3636772036552429
test/score_bgs/Pedestrian,test/score_bgs,121,0.31532326340675354
test/score_bgs/Pedestrian,test/score_bgs,125,0.3872813582420349
test/score_bgs/Pedestrian,test/score_bgs,129,0.36647307872772217
test/score_bgs/Pedestrian,test/score_bgs,133,0.3383328318595886
test/score_bgs/Pedestrian,test/score_bgs,137,0.31265121698379517
test/score_bgs/Pedestrian,test/score_bgs,141,0.3061824440956116
test/score_bgs/Pedestrian,test/score_bgs,145,0.34639424085617065
test/score_bgs/Pedestrian,test/score_bgs,149,0.36821448802948
test/score_bgs/Pedestrian,test/score_bgs,153,0.394918829202652
test/score_bgs/Pedestrian,test/score_bgs,157,0.3497473895549774
test/score_bgs/Pedestrian,test/score_bgs,161,0.348768413066864
test/score_bgs/Pedestrian,test/score_bgs,165,0.35515037178993225
test/score_bgs/Pedestrian,test/score_bgs,169,0.3783094882965088
test/score_bgs/Pedestrian,test/score_bgs,173,0.36901918053627014
test/score_bgs/Pedestrian,test/score_bgs,177,0.3720267415046692
test/score_bgs/Pedestrian,test/score_bgs,181,0.3208015263080597
test/score_bgs/Pedestrian,test/score_bgs,185,0.3956570029258728
test/score_bgs/Pedestrian,test/score_bgs,189,0.36912333965301514
test/score_bgs/Pedestrian,test/score_bgs,193,0.4367199242115021
test/score_bgs/Pedestrian,test/score_bgs,197,0.35579991340637207
test/score_bgs/Pedestrian,test/score_bgs,201,0.33190709352493286
test/score_bgs/Pedestrian,test/score_bgs,205,0.38624364137649536
test/score_bgs/Pedestrian,test/score_bgs,209,0.3658512532711029
test/score_bgs/Pedestrian,test/score_bgs,213,0.35901767015457153
test/score_bgs/Pedestrian,test/score_bgs,217,0.3226223886013031
test/score_bgs/Pedestrian,test/score_bgs,221,0.3701421022415161
test/score_bgs/Pedestrian,test/score_bgs,225,0.3551657199859619
test/score_bgs/Pedestrian,test/score_bgs,229,0.3582591414451599
test/score_bgs/Pedestrian,test/score_bgs,233,0.3769775927066803
test/score_bgs/Pedestrian,test/score_bgs,237,0.38809308409690857
test/score_bgs/Pedestrian,test/score_bgs,241,0.41804999113082886
test/score_bgs/Pedestrian,test/score_bgs,245,0.39348140358924866
test/score_bgs/Pedestrian,test/score_bgs,249,0.3177909255027771
test/score_bgs/Pedestrian,test/score_bgs,253,0.3449767827987671
test/score_bgs/Pedestrian,test/score_bgs,257,0.38501471281051636
test/score_bgs/Pedestrian,test/score_bgs,261,0.3785483241081238
test/score_bgs/Pedestrian,test/score_bgs,265,0.3947836458683014
test/score_bgs/Pedestrian,test/score_bgs,269,0.39306947588920593
test/score_bgs/Pedestrian,test/score_bgs,273,0.3970625698566437
test/score_bgs/Pedestrian,test/score_bgs,277,0.34907805919647217
test/score_bgs/Pedestrian,test/score_bgs,281,0.35624831914901733
test/score_bgs/Pedestrian,test/score_bgs,285,0.3958088159561157
test/score_bgs/Pedestrian,test/score_bgs,289,0.3698578178882599
test/score_bgs/Pedestrian,test/score_bgs,293,0.3191768229007721
test/score_bgs/Pedestrian,test/score_bgs,297,0.2833367884159088
test/score_bgs/Pedestrian,test/score_bgs,301,0.3215090334415436
test/score_bgs/Pedestrian,test/score_bgs,305,0.4013635218143463
test/score_bgs/Pedestrian,test/score_bgs,309,0.3450624644756317
test/score_bgs/Pedestrian,test/score_bgs,313,0.33757710456848145
test/score_bgs/Pedestrian,test/score_bgs,317,0.3181431293487549
test/score_bgs/Pedestrian,test/score_bgs,321,0.3434472680091858
test/score_bgs/Pedestrian,test/score_bgs,325,0.30609384179115295
test/score_bgs/Pedestrian,test/score_bgs,329,0.2955150902271271
test/score_bgs/Pedestrian,test/score_bgs,333,0.30776795744895935
test/score_bgs/Pedestrian,test/score_bgs,337,0.30778107047080994
test/score_bgs/Pedestrian,test/score_bgs,341,0.31407633423805237
test/score_bgs/Pedestrian,test/score_bgs,345,0.3427252173423767
test/score_bgs/Pedestrian,test/score_bgs,349,0.3703628182411194
test/score_bgs/Pedestrian,test/score_bgs,353,0.34518304467201233
test/score_bgs/Pedestrian,test/score_bgs,357,0.3116929531097412
test/score_bgs/Pedestrian,test/score_bgs,361,0.3584129810333252
test/score_bgs/Pedestrian,test/score_bgs,365,0.3923585116863251
test/score_bgs/Pedestrian,test/score_bgs,369,0.2954108417034149
test/score_bgs/Pedestrian,test/score_bgs,373,0.2789456844329834
test/score_bgs/Pedestrian,test/score_bgs,377,0.3938378691673279
test/score_bgs/Pedestrian,test/score_bgs,381,0.3482544422149658
test/score_bgs/Pedestrian,test/score_bgs,385,0.39601993560791016
test/score_bgs/Pedestrian,test/score_bgs,389,0.38296881318092346
test/score_bgs/Pedestrian,test/score_bgs,393,0.3141568899154663
test/score_bgs/Pedestrian,test/score_bgs,397,0.3990848660469055
test/score_bgs/Pedestrian,test/score_bgs,401,0.3604099452495575
test/score_bgs/Pedestrian,test/score_bgs,405,0.38712894916534424
test/score_bgs/Pedestrian,test/score_bgs,409,0.3769792914390564
test/score_bgs/Pedestrian,test/score_bgs,413,0.3833047151565552
test/score_bgs/Pedestrian,test/score_bgs,417,0.33897119760513306
test/score_bgs/Pedestrian,test/score_bgs,421,0.3115171194076538
test/score_bgs/Pedestrian,test/score_bgs,425,0.3272048830986023
test/score_bgs/Pedestrian,test/score_bgs,429,0.36501434445381165
test/score_bgs/Pedestrian,test/score_bgs,433,0.3844854235649109
test/score_bgs/Pedestrian,test/score_bgs,437,0.382632315158844
test/score_bgs/Pedestrian,test/score_bgs,441,0.42869067192077637
test/score_bgs/Pedestrian,test/score_bgs,445,0.34028786420822144
test/score_bgs/Pedestrian,test/score_bgs,449,0.33567526936531067
test/score_bgs/Pedestrian,test/score_bgs,453,0.3423958420753479
test/score_bgs/Pedestrian,test/score_bgs,457,0.3653697669506073
test/score_bgs/Pedestrian,test/score_bgs,461,0.3827994167804718
test/score_bgs/Pedestrian,test/score_bgs,465,0.347087025642395
test/score_bgs/Pedestrian,test/score_bgs,469,0.34159523248672485
test/score_bgs/cls_agnostic,test/score_bgs,5,0.4153110086917877
test/score_bgs/cls_agnostic,test/score_bgs,9,0.4149243235588074
test/score_bgs/cls_agnostic,test/score_bgs,13,0.36596187949180603
test/score_bgs/cls_agnostic,test/score_bgs,17,0.30525335669517517
test/score_bgs/cls_agnostic,test/score_bgs,21,0.37004801630973816
test/score_bgs/cls_agnostic,test/score_bgs,25,0.41704967617988586
test/score_bgs/cls_agnostic,test/score_bgs,29,0.41879719495773315
test/score_bgs/cls_agnostic,test/score_bgs,33,0.4108748435974121
test/score_bgs/cls_agnostic,test/score_bgs,37,0.4284946024417877
test/score_bgs/cls_agnostic,test/score_bgs,41,0.443118155002594
test/score_bgs/cls_agnostic,test/score_bgs,45,0.4159192144870758
test/score_bgs/cls_agnostic,test/score_bgs,49,0.4105319380760193
test/score_bgs/cls_agnostic,test/score_bgs,53,0.39910128712654114
test/score_bgs/cls_agnostic,test/score_bgs,57,0.37835100293159485
test/score_bgs/cls_agnostic,test/score_bgs,61,0.3828781247138977
test/score_bgs/cls_agnostic,test/score_bgs,65,0.3637215793132782
test/score_bgs/cls_agnostic,test/score_bgs,69,0.3889613747596741
test/score_bgs/cls_agnostic,test/score_bgs,73,0.3926626443862915
test/score_bgs/cls_agnostic,test/score_bgs,77,0.4010239243507385
test/score_bgs/cls_agnostic,test/score_bgs,81,0.37395280599594116
test/score_bgs/cls_agnostic,test/score_bgs,85,0.3882736265659332
test/score_bgs/cls_agnostic,test/score_bgs,89,0.3848820626735687
test/score_bgs/cls_agnostic,test/score_bgs,93,0.39740270376205444
test/score_bgs/cls_agnostic,test/score_bgs,97,0.40107765793800354
test/score_bgs/cls_agnostic,test/score_bgs,101,0.4145815372467041
test/score_bgs/cls_agnostic,test/score_bgs,105,0.42247942090034485
test/score_bgs/cls_agnostic,test/score_bgs,109,0.4567006528377533
test/score_bgs/cls_agnostic,test/score_bgs,113,0.4581200182437897
test/score_bgs/cls_agnostic,test/score_bgs,117,0.43501561880111694
test/score_bgs/cls_agnostic,test/score_bgs,121,0.42480701208114624
test/score_bgs/cls_agnostic,test/score_bgs,125,0.4335782527923584
test/score_bgs/cls_agnostic,test/score_bgs,129,0.4017089009284973
test/score_bgs/cls_agnostic,test/score_bgs,133,0.38820138573646545
test/score_bgs/cls_agnostic,test/score_bgs,137,0.38202428817749023
test/score_bgs/cls_agnostic,test/score_bgs,141,0.395172655582428
test/score_bgs/cls_agnostic,test/score_bgs,145,0.3869585692882538
test/score_bgs/cls_agnostic,test/score_bgs,149,0.3955894112586975
test/score_bgs/cls_agnostic,test/score_bgs,153,0.42340755462646484
test/score_bgs/cls_agnostic,test/score_bgs,157,0.4198574125766754
test/score_bgs/cls_agnostic,test/score_bgs,161,0.39478829503059387
test/score_bgs/cls_agnostic,test/score_bgs,165,0.4015991687774658
test/score_bgs/cls_agnostic,test/score_bgs,169,0.41994285583496094
test/score_bgs/cls_agnostic,test/score_bgs,173,0.43341705203056335
test/score_bgs/cls_agnostic,test/score_bgs,177,0.4236904978752136
test/score_bgs/cls_agnostic,test/score_bgs,181,0.4299190938472748
test/score_bgs/cls_agnostic,test/score_bgs,185,0.4503622353076935
test/score_bgs/cls_agnostic,test/score_bgs,189,0.4735807180404663
test/score_bgs/cls_agnostic,test/score_bgs,193,0.446882426738739
test/score_bgs/cls_agnostic,test/score_bgs,197,0.4055439829826355
test/score_bgs/cls_agnostic,test/score_bgs,201,0.3981073796749115
test/score_bgs/cls_agnostic,test/score_bgs,205,0.44962263107299805
test/score_bgs/cls_agnostic,test/score_bgs,209,0.42935502529144287
test/score_bgs/cls_agnostic,test/score_bgs,213,0.43682312965393066
test/score_bgs/cls_agnostic,test/score_bgs,217,0.39188864827156067
test/score_bgs/cls_agnostic,test/score_bgs,221,0.41472911834716797
test/score_bgs/cls_agnostic,test/score_bgs,225,0.4002531170845032
test/score_bgs/cls_agnostic,test/score_bgs,229,0.40706586837768555
test/score_bgs/cls_agnostic,test/score_bgs,233,0.43309882283210754
test/score_bgs/cls_agnostic,test/score_bgs,237,0.4293607771396637
test/score_bgs/cls_agnostic,test/score_bgs,241,0.42345327138900757
test/score_bgs/cls_agnostic,test/score_bgs,245,0.40120112895965576
test/score_bgs/cls_agnostic,test/score_bgs,249,0.38910341262817383
test/score_bgs/cls_agnostic,test/score_bgs,253,0.39349862933158875
test/score_bgs/cls_agnostic,test/score_bgs,257,0.4233875274658203
test/score_bgs/cls_agnostic,test/score_bgs,261,0.43942585587501526
test/score_bgs/cls_agnostic,test/score_bgs,265,0.45413726568222046
test/score_bgs/cls_agnostic,test/score_bgs,269,0.4381586015224457
test/score_bgs/cls_agnostic,test/score_bgs,273,0.42608514428138733
test/score_bgs/cls_agnostic,test/score_bgs,277,0.39217644929885864
test/score_bgs/cls_agnostic,test/score_bgs,281,0.4015251696109772
test/score_bgs/cls_agnostic,test/score_bgs,285,0.43698376417160034
test/score_bgs/cls_agnostic,test/score_bgs,289,0.41442498564720154
test/score_bgs/cls_agnostic,test/score_bgs,293,0.41095036268234253
test/score_bgs/cls_agnostic,test/score_bgs,297,0.40679147839546204
test/score_bgs/cls_agnostic,test/score_bgs,301,0.4191122055053711
test/score_bgs/cls_agnostic,test/score_bgs,305,0.44998329877853394
test/score_bgs/cls_agnostic,test/score_bgs,309,0.4429372251033783
test/score_bgs/cls_agnostic,test/score_bgs,313,0.43029195070266724
test/score_bgs/cls_agnostic,test/score_bgs,317,0.38568902015686035
test/score_bgs/cls_agnostic,test/score_bgs,321,0.39518946409225464
test/score_bgs/cls_agnostic,test/score_bgs,325,0.3797559440135956
test/score_bgs/cls_agnostic,test/score_bgs,329,0.3716636598110199
test/score_bgs/cls_agnostic,test/score_bgs,333,0.3955417275428772
test/score_bgs/cls_agnostic,test/score_bgs,337,0.4130651652812958
test/score_bgs/cls_agnostic,test/score_bgs,341,0.4346679151058197
test/score_bgs/cls_agnostic,test/score_bgs,345,0.4306740164756775
test/score_bgs/cls_agnostic,test/score_bgs,349,0.4404643177986145
test/score_bgs/cls_agnostic,test/score_bgs,353,0.42332661151885986
test/score_bgs/cls_agnostic,test/score_bgs,357,0.42237401008605957
test/score_bgs/cls_agnostic,test/score_bgs,361,0.4445050358772278
test/score_bgs/cls_agnostic,test/score_bgs,365,0.4540483057498932
test/score_bgs/cls_agnostic,test/score_bgs,369,0.4512844979763031
test/score_bgs/cls_agnostic,test/score_bgs,373,0.4331272840499878
test/score_bgs/cls_agnostic,test/score_bgs,377,0.44445163011550903
test/score_bgs/cls_agnostic,test/score_bgs,381,0.4405719041824341
test/score_bgs/cls_agnostic,test/score_bgs,385,0.44271522760391235
test/score_bgs/cls_agnostic,test/score_bgs,389,0.42793840169906616
test/score_bgs/cls_agnostic,test/score_bgs,393,0.4042716324329376
test/score_bgs/cls_agnostic,test/score_bgs,397,0.41493654251098633
test/score_bgs/cls_agnostic,test/score_bgs,401,0.39234036207199097
test/score_bgs/cls_agnostic,test/score_bgs,405,0.392531156539917
test/score_bgs/cls_agnostic,test/score_bgs,409,0.4103848934173584
test/score_bgs/cls_agnostic,test/score_bgs,413,0.4279242753982544
test/score_bgs/cls_agnostic,test/score_bgs,417,0.41324013471603394
test/score_bgs/cls_agnostic,test/score_bgs,421,0.39153197407722473
test/score_bgs/cls_agnostic,test/score_bgs,425,0.4247385859489441
test/score_bgs/cls_agnostic,test/score_bgs,429,0.4138900637626648
test/score_bgs/cls_agnostic,test/score_bgs,433,0.4434026777744293
test/score_bgs/cls_agnostic,test/score_bgs,437,0.4453888535499573
test/score_bgs/cls_agnostic,test/score_bgs,441,0.44590190052986145
test/score_bgs/cls_agnostic,test/score_bgs,445,0.4229150712490082
test/score_bgs/cls_agnostic,test/score_bgs,449,0.43058347702026367
test/score_bgs/cls_agnostic,test/score_bgs,453,0.4535995423793793
test/score_bgs/cls_agnostic,test/score_bgs,457,0.4520273804664612
test/score_bgs/cls_agnostic,test/score_bgs,461,0.42513832449913025
test/score_bgs/cls_agnostic,test/score_bgs,465,0.39722999930381775
test/score_bgs/cls_agnostic,test/score_bgs,469,0.4404853284358978
test/score_fgs/Car,test/score_fgs,5,0.9564192891120911
test/score_fgs/Car,test/score_fgs,9,0.9741873145103455
test/score_fgs/Car,test/score_fgs,13,0.9702732563018799
test/score_fgs/Car,test/score_fgs,17,0.967811107635498
test/score_fgs/Car,test/score_fgs,21,0.9763810634613037
test/score_fgs/Car,test/score_fgs,25,0.9777358770370483
test/score_fgs/Car,test/score_fgs,29,0.9858800768852234
test/score_fgs/Car,test/score_fgs,33,0.9802464842796326
test/score_fgs/Car,test/score_fgs,37,0.9660431742668152
test/score_fgs/Car,test/score_fgs,41,0.9656171202659607
test/score_fgs/Car,test/score_fgs,45,0.9706234335899353
test/score_fgs/Car,test/score_fgs,49,0.9795947074890137
test/score_fgs/Car,test/score_fgs,53,0.9693034291267395
test/score_fgs/Car,test/score_fgs,57,0.9803938269615173
test/score_fgs/Car,test/score_fgs,61,0.9712183475494385
test/score_fgs/Car,test/score_fgs,65,0.9583422541618347
test/score_fgs/Car,test/score_fgs,69,0.9460688233375549
test/score_fgs/Car,test/score_fgs,73,0.9636284112930298
test/score_fgs/Car,test/score_fgs,77,0.9463634490966797
test/score_fgs/Car,test/score_fgs,81,0.9578813910484314
test/score_fgs/Car,test/score_fgs,85,0.9518192410469055
test/score_fgs/Car,test/score_fgs,89,0.965295672416687
test/score_fgs/Car,test/score_fgs,93,0.9294870495796204
test/score_fgs/Car,test/score_fgs,97,0.9667001366615295
test/score_fgs/Car,test/score_fgs,101,0.9665921926498413
test/score_fgs/Car,test/score_fgs,105,0.9713183045387268
test/score_fgs/Car,test/score_fgs,109,0.9844101071357727
test/score_fgs/Car,test/score_fgs,113,0.9473795890808105
test/score_fgs/Car,test/score_fgs,117,0.9679668545722961
test/score_fgs/Car,test/score_fgs,121,0.9764404892921448
test/score_fgs/Car,test/score_fgs,125,0.953857421875
test/score_fgs/Car,test/score_fgs,129,0.9723082780838013
test/score_fgs/Car,test/score_fgs,133,0.9646349549293518
test/score_fgs/Car,test/score_fgs,137,0.9547369480133057
test/score_fgs/Car,test/score_fgs,141,0.9760922789573669
test/score_fgs/Car,test/score_fgs,145,0.9630716443061829
test/score_fgs/Car,test/score_fgs,149,0.9710243940353394
test/score_fgs/Car,test/score_fgs,153,0.9738501906394958
test/score_fgs/Car,test/score_fgs,157,0.9729235768318176
test/score_fgs/Car,test/score_fgs,161,0.9694007635116577
test/score_fgs/Car,test/score_fgs,165,0.9591313004493713
test/score_fgs/Car,test/score_fgs,169,0.9696053862571716
test/score_fgs/Car,test/score_fgs,173,0.9686199426651001
test/score_fgs/Car,test/score_fgs,177,0.9794076085090637
test/score_fgs/Car,test/score_fgs,181,0.976482093334198
test/score_fgs/Car,test/score_fgs,185,0.9836588501930237
test/score_fgs/Car,test/score_fgs,189,0.9756186008453369
test/score_fgs/Car,test/score_fgs,193,0.9684983491897583
test/score_fgs/Car,test/score_fgs,197,0.96675705909729
test/score_fgs/Car,test/score_fgs,201,0.968533456325531
test/score_fgs/Car,test/score_fgs,205,0.9543808102607727
test/score_fgs/Car,test/score_fgs,209,0.9744023084640503
test/score_fgs/Car,test/score_fgs,213,0.9714128375053406
test/score_fgs/Car,test/score_fgs,217,0.9697186350822449
test/score_fgs/Car,test/score_fgs,221,0.9758983850479126
test/score_fgs/Car,test/score_fgs,225,0.959568440914154
test/score_fgs/Car,test/score_fgs,229,0.9764028191566467
test/score_fgs/Car,test/score_fgs,233,0.9834079742431641
test/score_fgs/Car,test/score_fgs,237,0.9784603714942932
test/score_fgs/Car,test/score_fgs,241,0.9842273592948914
test/score_fgs/Car,test/score_fgs,245,0.970087468624115
test/score_fgs/Car,test/score_fgs,249,0.9758865237236023
test/score_fgs/Car,test/score_fgs,253,0.9802408218383789
test/score_fgs/Car,test/score_fgs,257,0.9864006042480469
test/score_fgs/Car,test/score_fgs,261,0.9833710789680481
test/score_fgs/Car,test/score_fgs,265,0.9729146361351013
test/score_fgs/Car,test/score_fgs,269,0.9776028394699097
test/score_fgs/Car,test/score_fgs,273,0.9665104746818542
test/score_fgs/Car,test/score_fgs,277,0.9643430113792419
test/score_fgs/Car,test/score_fgs,281,0.9729022979736328
test/score_fgs/Car,test/score_fgs,285,0.965562641620636
test/score_fgs/Car,test/score_fgs,289,0.9418144226074219
test/score_fgs/Car,test/score_fgs,293,0.9702069759368896
test/score_fgs/Car,test/score_fgs,297,0.9559606909751892
test/score_fgs/Car,test/score_fgs,301,0.9739153385162354
test/score_fgs/Car,test/score_fgs,305,0.975747287273407
test/score_fgs/Car,test/score_fgs,309,0.969716489315033
test/score_fgs/Car,test/score_fgs,313,0.9705815315246582
test/score_fgs/Car,test/score_fgs,317,0.9815296530723572
test/score_fgs/Car,test/score_fgs,321,0.9861726760864258
test/score_fgs/Car,test/score_fgs,325,0.974480390548706
test/score_fgs/Car,test/score_fgs,329,0.9565730690956116
test/score_fgs/Car,test/score_fgs,333,0.9764335751533508
test/score_fgs/Car,test/score_fgs,337,0.980141818523407
test/score_fgs/Car,test/score_fgs,341,0.9546130299568176
test/score_fgs/Car,test/score_fgs,345,0.964249849319458
test/score_fgs/Car,test/score_fgs,349,0.9621501564979553
test/score_fgs/Car,test/score_fgs,353,0.9639400839805603
test/score_fgs/Car,test/score_fgs,357,0.9702481627464294
test/score_fgs/Car,test/score_fgs,361,0.980255663394928
test/score_fgs/Car,test/score_fgs,365,0.975947380065918
test/score_fgs/Car,test/score_fgs,369,0.9732770323753357
test/score_fgs/Car,test/score_fgs,373,0.9669752717018127
test/score_fgs/Car,test/score_fgs,377,0.9821250438690186
test/score_fgs/Car,test/score_fgs,381,0.9564497470855713
test/score_fgs/Car,test/score_fgs,385,0.9679552912712097
test/score_fgs/Car,test/score_fgs,389,0.9747633934020996
test/score_fgs/Car,test/score_fgs,393,0.977770209312439
test/score_fgs/Car,test/score_fgs,397,0.9697595834732056
test/score_fgs/Car,test/score_fgs,401,0.9525969624519348
test/score_fgs/Car,test/score_fgs,405,0.9439932107925415
test/score_fgs/Car,test/score_fgs,409,0.9663318395614624
test/score_fgs/Car,test/score_fgs,413,0.9673503041267395
test/score_fgs/Car,test/score_fgs,417,0.9615352749824524
test/score_fgs/Car,test/score_fgs,421,0.9805213212966919
test/score_fgs/Car,test/score_fgs,425,0.9580122232437134
test/score_fgs/Car,test/score_fgs,429,0.9516520500183105
test/score_fgs/Car,test/score_fgs,433,0.9766354560852051
test/score_fgs/Car,test/score_fgs,437,0.9673656225204468
test/score_fgs/Car,test/score_fgs,441,0.9702911972999573
test/score_fgs/Car,test/score_fgs,445,0.9542751908302307
test/score_fgs/Car,test/score_fgs,449,0.9536442160606384
test/score_fgs/Car,test/score_fgs,453,0.9634110331535339
test/score_fgs/Car,test/score_fgs,457,0.9740597605705261
test/score_fgs/Car,test/score_fgs,461,0.9362390041351318
test/score_fgs/Car,test/score_fgs,465,0.9669519662857056
test/score_fgs/Car,test/score_fgs,469,0.9345348477363586
test/score_fgs/Cyclist,test/score_fgs,5,0.78384929895401
test/score_fgs/Cyclist,test/score_fgs,9,0.5043953657150269
test/score_fgs/Cyclist,test/score_fgs,13,0.6627887487411499
test/score_fgs/Cyclist,test/score_fgs,17,0.8282330632209778
test/score_fgs/Cyclist,test/score_fgs,21,0.986517071723938
test/score_fgs/Cyclist,test/score_fgs,25,0.6841191649436951
test/score_fgs/Cyclist,test/score_fgs,29,0.9985764026641846
test/score_fgs/Cyclist,test/score_fgs,33,0.9154641628265381
test/score_fgs/Cyclist,test/score_fgs,37,0.8903288841247559
test/score_fgs/Cyclist,test/score_fgs,41,0.9145815372467041
test/score_fgs/Cyclist,test/score_fgs,45,0.8718087077140808
test/score_fgs/Cyclist,test/score_fgs,49,0.9318852424621582
test/score_fgs/Cyclist,test/score_fgs,53,0.975769579410553
test/score_fgs/Cyclist,test/score_fgs,57,0.9727855920791626
test/score_fgs/Cyclist,test/score_fgs,61,0.8719614148139954
test/score_fgs/Cyclist,test/score_fgs,65,0.9015088677406311
test/score_fgs/Cyclist,test/score_fgs,69,0.8988165259361267
test/score_fgs/Cyclist,test/score_fgs,73,0.8228775858879089
test/score_fgs/Cyclist,test/score_fgs,77,0.7758309245109558
test/score_fgs/Cyclist,test/score_fgs,81,0.8415082097053528
test/score_fgs/Cyclist,test/score_fgs,85,0.803252100944519
test/score_fgs/Cyclist,test/score_fgs,89,0.8920402526855469
test/score_fgs/Cyclist,test/score_fgs,93,0.9743260145187378
test/score_fgs/Cyclist,test/score_fgs,97,0.5026757717132568
test/score_fgs/Cyclist,test/score_fgs,101,0.8537130355834961
test/score_fgs/Cyclist,test/score_fgs,105,0.7292132377624512
test/score_fgs/Cyclist,test/score_fgs,109,0.7490334510803223
test/score_fgs/Cyclist,test/score_fgs,113,0.8247328996658325
test/score_fgs/Cyclist,test/score_fgs,121,0.9597704410552979
test/score_fgs/Cyclist,test/score_fgs,125,0.7278594970703125
test/score_fgs/Cyclist,test/score_fgs,129,0.7174228429794312
test/score_fgs/Cyclist,test/score_fgs,141,0.8234817385673523
test/score_fgs/Cyclist,test/score_fgs,145,0.8990791440010071
test/score_fgs/Cyclist,test/score_fgs,149,0.8924461603164673
test/score_fgs/Cyclist,test/score_fgs,153,0.857701301574707
test/score_fgs/Cyclist,test/score_fgs,157,0.7682912945747375
test/score_fgs/Cyclist,test/score_fgs,161,0.8969190716743469
test/score_fgs/Cyclist,test/score_fgs,165,0.9195027947425842
test/score_fgs/Cyclist,test/score_fgs,169,0.7935876846313477
test/score_fgs/Cyclist,test/score_fgs,173,0.8313977718353271
test/score_fgs/Cyclist,test/score_fgs,177,0.8386132717132568
test/score_fgs/Cyclist,test/score_fgs,185,0.9334821701049805
test/score_fgs/Cyclist,test/score_fgs,189,0.9268326759338379
test/score_fgs/Cyclist,test/score_fgs,193,0.846600353717804
test/score_fgs/Cyclist,test/score_fgs,197,0.9139696955680847
test/score_fgs/Cyclist,test/score_fgs,201,0.9183217883110046
test/score_fgs/Cyclist,test/score_fgs,205,0.8958358764648438
test/score_fgs/Cyclist,test/score_fgs,209,0.9136273860931396
test/score_fgs/Cyclist,test/score_fgs,213,0.8118693828582764
test/score_fgs/Cyclist,test/score_fgs,217,0.9981560111045837
test/score_fgs/Cyclist,test/score_fgs,221,0.8996016383171082
test/score_fgs/Cyclist,test/score_fgs,225,0.9036232233047485
test/score_fgs/Cyclist,test/score_fgs,229,0.8043110966682434
test/score_fgs/Cyclist,test/score_fgs,233,0.8871450424194336
test/score_fgs/Cyclist,test/score_fgs,237,0.9802794456481934
test/score_fgs/Cyclist,test/score_fgs,241,0.8805515170097351
test/score_fgs/Cyclist,test/score_fgs,245,0.9791384339332581
test/score_fgs/Cyclist,test/score_fgs,249,0.986148476600647
test/score_fgs/Cyclist,test/score_fgs,253,0.7465319037437439
test/score_fgs/Cyclist,test/score_fgs,257,0.9184205532073975
test/score_fgs/Cyclist,test/score_fgs,261,0.8100134134292603
test/score_fgs/Cyclist,test/score_fgs,265,0.7179053425788879
test/score_fgs/Cyclist,test/score_fgs,273,0.6995620727539062
test/score_fgs/Cyclist,test/score_fgs,277,0.863868236541748
test/score_fgs/Cyclist,test/score_fgs,281,0.9559621810913086
test/score_fgs/Cyclist,test/score_fgs,285,0.9471905827522278
test/score_fgs/Cyclist,test/score_fgs,289,0.9741522073745728
test/score_fgs/Cyclist,test/score_fgs,293,0.8673306107521057
test/score_fgs/Cyclist,test/score_fgs,297,0.8804576992988586
test/score_fgs/Cyclist,test/score_fgs,301,0.9338653683662415
test/score_fgs/Cyclist,test/score_fgs,305,0.8494116067886353
test/score_fgs/Cyclist,test/score_fgs,309,0.7367413640022278
test/score_fgs/Cyclist,test/score_fgs,313,0.772121787071228
test/score_fgs/Cyclist,test/score_fgs,317,0.7341651916503906
test/score_fgs/Cyclist,test/score_fgs,321,0.9680440425872803
test/score_fgs/Cyclist,test/score_fgs,329,0.9503694176673889
test/score_fgs/Cyclist,test/score_fgs,333,0.7958314418792725
test/score_fgs/Cyclist,test/score_fgs,337,0.9052889347076416
test/score_fgs/Cyclist,test/score_fgs,345,0.8598141074180603
test/score_fgs/Cyclist,test/score_fgs,349,0.8747656345367432
test/score_fgs/Cyclist,test/score_fgs,353,0.9153491854667664
test/score_fgs/Cyclist,test/score_fgs,357,0.8262033462524414
test/score_fgs/Cyclist,test/score_fgs,365,0.6780826449394226
test/score_fgs/Cyclist,test/score_fgs,369,0.8484570384025574
test/score_fgs/Cyclist,test/score_fgs,373,0.8127038478851318
test/score_fgs/Cyclist,test/score_fgs,377,0.7878354787826538
test/score_fgs/Cyclist,test/score_fgs,381,0.9410631656646729
test/score_fgs/Cyclist,test/score_fgs,385,0.8664867281913757
test/score_fgs/Cyclist,test/score_fgs,389,0.8832130432128906
test/score_fgs/Cyclist,test/score_fgs,393,0.7835498452186584
